2025-05-01 19:47:56,102 INFO: Starting 'noise-floor' test
2025-05-01 19:48:08,911 INFO: Noise-floor: runs=100, ODR=1250000 Hz, filter=Sinc6
2025-05-01 19:48:36,631 INFO: Run 37: mean=1.171e-05 V, std=2.342e-05 V, ptp=2.036e-04 V, NSD_med=2.252e-08 V/sqrt(Hz)
2025-05-01 19:48:37,387 INFO: Run 38: mean=1.113e-05 V, std=2.379e-05 V, ptp=2.036e-04 V, NSD_med=2.255e-08 V/sqrt(Hz)
2025-05-01 19:48:38,112 INFO: Run 39: mean=1.213e-05 V, std=2.383e-05 V, ptp=1.987e-04 V, NSD_med=2.247e-08 V/sqrt(Hz)
2025-05-01 19:48:38,917 INFO: Run 40: mean=1.183e-05 V, std=2.378e-05 V, ptp=2.026e-04 V, NSD_med=2.246e-08 V/sqrt(Hz)
2025-05-01 19:48:39,583 INFO: Run 41: mean=1.100e-05 V, std=2.378e-05 V, ptp=1.963e-04 V, NSD_med=2.247e-08 V/sqrt(Hz)
2025-05-01 19:48:40,261 INFO: Run 42: mean=1.071e-05 V, std=2.360e-05 V, ptp=2.104e-04 V, NSD_med=2.251e-08 V/sqrt(Hz)
2025-05-01 19:48:40,942 INFO: Run 43: mean=1.164e-05 V, std=2.365e-05 V, ptp=2.178e-04 V, NSD_med=2.255e-08 V/sqrt(Hz)
2025-05-01 19:48:41,792 INFO: Run 44: mean=1.191e-05 V, std=2.374e-05 V, ptp=2.041e-04 V, NSD_med=2.247e-08 V/sqrt(Hz)
2025-05-01 19:48:42,643 INFO: Run 45: mean=1.165e-05 V, std=2.347e-05 V, ptp=2.197e-04 V, NSD_med=2.257e-08 V/sqrt(Hz)
2025-05-01 19:48:43,362 INFO: Run 46: mean=1.170e-05 V, std=2.358e-05 V, ptp=2.095e-04 V, NSD_med=2.246e-08 V/sqrt(Hz)
2025-05-01 19:48:44,100 INFO: Run 47: mean=1.068e-05 V, std=2.368e-05 V, ptp=2.231e-04 V, NSD_med=2.249e-08 V/sqrt(Hz)
2025-05-01 19:48:44,861 INFO: Run 48: mean=1.187e-05 V, std=2.385e-05 V, ptp=2.100e-04 V, NSD_med=2.247e-08 V/sqrt(Hz)
2025-05-01 19:48:45,634 INFO: Run 49: mean=1.175e-05 V, std=2.374e-05 V, ptp=2.021e-04 V, NSD_med=2.257e-08 V/sqrt(Hz)
2025-05-01 19:48:46,476 INFO: Run 50: mean=1.080e-05 V, std=2.354e-05 V, ptp=2.065e-04 V, NSD_med=2.249e-08 V/sqrt(Hz)
2025-05-01 19:48:47,211 INFO: Run 51: mean=1.140e-05 V, std=2.349e-05 V, ptp=2.139e-04 V, NSD_med=2.255e-08 V/sqrt(Hz)
2025-05-01 19:48:47,904 INFO: Run 52: mean=1.203e-05 V, std=2.337e-05 V, ptp=2.017e-04 V, NSD_med=2.248e-08 V/sqrt(Hz)
2025-05-01 19:48:48,584 INFO: Run 53: mean=1.187e-05 V, std=2.343e-05 V, ptp=2.007e-04 V, NSD_med=2.238e-08 V/sqrt(Hz)
2025-05-01 19:48:49,284 INFO: Run 54: mean=1.191e-05 V, std=2.375e-05 V, ptp=2.129e-04 V, NSD_med=2.258e-08 V/sqrt(Hz)
